Model,DPO2012,,,,,,
Firmware Version,1.39,,,,,,
,,,,,,,
Point Format,Y,,,,,,
Horizontal Units,S,,,,,,
Horizontal Scale,4,,,,,,
Sample Interval,0.00768049,,,,,,
Filter Frequency,14,,,,,,
Record Length,5200,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,,
Probe Attenuation,1,,1,,,,
Vertical Units,V,,V,,,,
Vertical Offset,0,,0,,,,
Vertical Scale,0.1,,5,,,,
Label,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,,
3.37E+00,-0.24,-0.232,-15.2,-15,,3.37E+00,-0.24
3.38E+00,-0.244,-0.252,-15.2,-15.4,,3.38E+00,-0.244
3.39E+00,-0.244,-0.232,-15.2,-14.8,,3.39E+00,-0.244
3.39E+00,-0.244,-0.252,-15.2,-15.4,,3.39E+00,-0.244
3.40E+00,-0.244,-0.236,-15.2,-15,,3.40E+00,-0.244
3.41E+00,-0.244,-0.252,-15.2,-15.4,,3.41E+00,-0.244
3.42E+00,-0.244,-0.236,-15.2,-15,,3.42E+00,-0.244
3.43E+00,-0.244,-0.252,-15.2,-15.4,,3.43E+00,-0.244
3.43E+00,-0.248,-0.24,-15.2,-15,,3.43E+00,-0.248
3.44E+00,-0.248,-0.256,-15.2,-15.4,,3.44E+00,-0.248
3.45E+00,-0.248,-0.24,-15.2,-15,,3.45E+00,-0.248
3.46E+00,-0.248,-0.256,-15.2,-15.4,,3.46E+00,-0.248
3.46E+00,-0.248,-0.24,-15.2,-15,,3.46E+00,-0.248
3.47E+00,-0.248,-0.256,-15.2,-15.4,,3.47E+00,-0.248
3.48E+00,-0.248,-0.244,-15.2,-15,,3.48E+00,-0.248
3.49E+00,-0.252,-0.256,-15.2,-15.4,,3.49E+00,-0.252
3.49E+00,-0.252,-0.244,-15.2,-15,,3.49E+00,-0.252
3.50E+00,-0.252,-0.26,-15.2,-15.4,,3.50E+00,-0.252
3.51E+00,-0.252,-0.24,-15.2,-15,,3.51E+00,-0.252
3.52E+00,-0.252,-0.264,-15.2,-15.4,,3.52E+00,-0.252
3.53E+00,-0.256,-0.244,-15.2,-15,,3.53E+00,-0.256
3.53E+00,-0.256,-0.264,-15.2,-15.4,,3.53E+00,-0.256
3.54E+00,-0.256,-0.248,-15.2,-15,,3.54E+00,-0.256
3.55E+00,-0.256,-0.264,-15.2,-15.4,,3.55E+00,-0.256
3.56E+00,-0.256,-0.244,-15.2,-15,,3.56E+00,-0.256
3.56E+00,-0.26,-0.264,-15.2,-15.4,,3.56E+00,-0.26
3.57E+00,-0.26,-0.248,-15.2,-15,,3.57E+00,-0.26
3.58E+00,-0.26,-0.268,-15.2,-15.6,,3.58E+00,-0.26
3.59E+00,-0.26,-0.252,-15.2,-15,,3.59E+00,-0.26
3.59E+00,-0.26,-0.268,-15.2,-15.4,,3.59E+00,-0.26
3.60E+00,-0.264,-0.256,-15.2,-15,,3.60E+00,-0.264
3.61E+00,-0.264,-0.272,-15.2,-15.6,,3.61E+00,-0.264
3.62E+00,-0.264,-0.256,-15.2,-15,,3.62E+00,-0.264
3.63E+00,-0.264,-0.276,-15.2,-15.6,,3.63E+00,-0.264
3.63E+00,-0.268,-0.26,-15.2,-15,,3.63E+00,-0.268
3.64E+00,-0.268,-0.276,-15.2,-15.6,,3.64E+00,-0.268
3.65E+00,-0.268,-0.26,-15.2,-15,,3.65E+00,-0.268
3.66E+00,-0.268,-0.28,-15.4,-15.6,,3.66E+00,-0.268
3.66E+00,-0.272,-0.264,-15.4,-15,,3.66E+00,-0.272
3.67E+00,-0.272,-0.28,-15.4,-15.6,,3.67E+00,-0.272
3.68E+00,-0.272,-0.26,-15.4,-15,,3.68E+00,-0.272
3.69E+00,-0.272,-0.284,-15.4,-15.6,,3.69E+00,-0.272
3.69E+00,-0.276,-0.268,-15.4,-15,,3.69E+00,-0.276
3.70E+00,-0.276,-0.284,-15.4,-15.6,,3.70E+00,-0.276
3.71E+00,-0.276,-0.264,-15.4,-15.2,,3.71E+00,-0.276
3.72E+00,-0.276,-0.284,-15.4,-15.6,,3.72E+00,-0.276
3.73E+00,-0.28,-0.272,-15.4,-15.2,,3.73E+00,-0.28
3.73E+00,-0.28,-0.288,-15.4,-15.6,,3.73E+00,-0.28
3.74E+00,-0.284,-0.272,-15.4,-15.2,,3.74E+00,-0.284
3.75E+00,-0.284,-0.292,-15.4,-15.6,,3.75E+00,-0.284
3.76E+00,-0.284,-0.276,-15.4,-15.2,,3.76E+00,-0.284
3.76E+00,-0.288,-0.292,-15.4,-15.6,,3.76E+00,-0.288
3.77E+00,-0.288,-0.28,-15.4,-15.2,,3.77E+00,-0.288
3.78E+00,-0.288,-0.296,-15.4,-15.6,,3.78E+00,-0.288
3.79E+00,-0.292,-0.284,-15.4,-15.2,,3.79E+00,-0.292
3.79E+00,-0.292,-0.3,-15.4,-15.6,,3.79E+00,-0.292
3.80E+00,-0.292,-0.284,-15.4,-15.2,,3.80E+00,-0.292
3.81E+00,-0.296,-0.304,-15.4,-15.6,,3.81E+00,-0.296
3.82E+00,-0.296,-0.288,-15.4,-15.2,,3.82E+00,-0.296
3.82E+00,-0.3,-0.308,-15.4,-15.6,,3.82E+00,-0.3
3.83E+00,-0.3,-0.288,-15.4,-15.2,,3.83E+00,-0.3
3.84E+00,-0.304,-0.312,-15.4,-15.6,,3.84E+00,-0.304
3.85E+00,-0.304,-0.292,-15.4,-15.2,,3.85E+00,-0.304
3.86E+00,-0.304,-0.316,-15.4,-15.6,,3.86E+00,-0.304
3.86E+00,-0.308,-0.296,-15.4,-15.2,,3.86E+00,-0.308
3.87E+00,-0.308,-0.316,-15.4,-15.6,,3.87E+00,-0.308
3.88E+00,-0.312,-0.296,-15.4,-15.2,,3.88E+00,-0.312
3.89E+00,-0.312,-0.32,-15.4,-15.6,,3.89E+00,-0.312
3.89E+00,-0.316,-0.304,-15.4,-15.2,,3.89E+00,-0.316
3.90E+00,-0.316,-0.32,-15.4,-15.6,,3.90E+00,-0.316
3.91E+00,-0.32,-0.308,-15.4,-15.2,,3.91E+00,-0.32
3.92E+00,-0.32,-0.328,-15.4,-15.6,,3.92E+00,-0.32
3.92E+00,-0.324,-0.312,-15.4,-15.2,,3.92E+00,-0.324
3.93E+00,-0.324,-0.332,-15.4,-15.6,,3.93E+00,-0.324
3.94E+00,-0.328,-0.316,-15.4,-15.2,,3.94E+00,-0.328
3.95E+00,-0.328,-0.336,-15.4,-15.6,,3.95E+00,-0.328
3.96E+00,-0.332,-0.32,-15.4,-15.2,,3.96E+00,-0.332
3.96E+00,-0.332,-0.34,-15.4,-15.6,,3.96E+00,-0.332
3.97E+00,-0.336,-0.328,-15.4,-15.2,,3.97E+00,-0.336
3.98E+00,-0.336,-0.344,-15.4,-15.6,,3.98E+00,-0.336
3.99E+00,-0.34,-0.332,-15.4,-15.2,,3.99E+00,-0.34
3.99E+00,-0.344,-0.352,-15.4,-15.6,,3.99E+00,-0.344
4.00E+00,-0.344,-0.332,-15.4,-15.2,,4.00E+00,-0.344
4.01E+00,-0.348,-0.356,-15.6,-15.8,,4.01E+00,-0.348
4.02E+00,-0.352,-0.34,-15.6,-15.2,,4.02E+00,-0.352
4.02E+00,-0.352,-0.36,-15.6,-15.8,,4.02E+00,-0.352
4.03E+00,-0.356,-0.348,-15.6,-15.2,,4.03E+00,-0.356
4.04E+00,-0.36,-0.368,-15.6,-15.8,,4.04E+00,-0.36
4.05E+00,-0.36,-0.356,-15.6,-15.2,,4.05E+00,-0.36
4.06E+00,-0.364,-0.372,-15.6,-15.8,,4.06E+00,-0.364
4.06E+00,-0.368,-0.36,-15.6,-15.2,,4.06E+00,-0.368
4.07E+00,-0.372,-0.376,-15.6,-15.8,,4.07E+00,-0.372
4.08E+00,-0.376,-0.364,-15.6,-15.2,,4.08E+00,-0.376
4.09E+00,-0.376,-0.384,-15.6,-15.8,,4.09E+00,-0.376
4.09E+00,-0.38,-0.372,-15.6,-15.2,,4.09E+00,-0.38
4.10E+00,-0.384,-0.388,-15.6,-15.8,,4.10E+00,-0.384
4.11E+00,-0.388,-0.376,-15.6,-15.4,,4.11E+00,-0.388
4.12E+00,-0.388,-0.396,-15.6,-15.8,,4.12E+00,-0.388
4.12E+00,-0.392,-0.384,-15.6,-15.4,,4.12E+00,-0.392
4.13E+00,-0.396,-0.4,-15.6,-15.8,,4.13E+00,-0.396
4.14E+00,-0.4,-0.392,-15.6,-15.4,,4.14E+00,-0.4
4.15E+00,-0.404,-0.412,-15.6,-15.8,,4.15E+00,-0.404
4.16E+00,-0.408,-0.396,-15.6,-15.4,,4.16E+00,-0.408
4.16E+00,-0.408,-0.42,-15.6,-15.8,,4.16E+00,-0.408
4.17E+00,-0.412,-0.404,-15.6,-15.4,,4.17E+00,-0.412
4.18E+00,-0.416,-0.424,-15.6,-15.8,,4.18E+00,-0.416
4.19E+00,-0.42,-0.408,-15.6,-15.4,,4.19E+00,-0.42
4.19E+00,-0.424,-0.436,-15.6,-15.8,,4.19E+00,-0.424
4.20E+00,-0.428,-0.42,-15.6,-15.4,,4.20E+00,-0.428
4.21E+00,-0.432,-0.44,-15.6,-15.8,,4.21E+00,-0.432
4.22E+00,-0.436,-0.428,-15.6,-15.4,,4.22E+00,-0.436
4.22E+00,-0.44,-0.448,-15.6,-15.8,,4.22E+00,-0.44
4.23E+00,-0.444,-0.436,-15.6,-15.4,,4.23E+00,-0.444
4.24E+00,-0.448,-0.456,-15.6,-15.8,,4.24E+00,-0.448
4.25E+00,-0.452,-0.444,-15.6,-15.4,,4.25E+00,-0.452
4.26E+00,-0.456,-0.464,-15.6,-15.8,,4.26E+00,-0.456
4.26E+00,-0.46,-0.452,-15.6,-15.4,,4.26E+00,-0.46
4.27E+00,-0.464,-0.472,-15.6,-15.8,,4.27E+00,-0.464
4.28E+00,-0.468,-0.46,-15.6,-15.4,,4.28E+00,-0.468
4.29E+00,-0.476,-0.48,-15.6,-15.8,,4.29E+00,-0.476
4.29E+00,-0.48,-0.468,-15.6,-15.4,,4.29E+00,-0.48
4.30E+00,-0.484,-0.488,-15.6,-15.8,,4.30E+00,-0.484
4.31E+00,-0.488,-0.476,-15.6,-15.4,,4.31E+00,-0.488
4.32E+00,-0.492,-0.5,-15.6,-15.8,,4.32E+00,-0.492
4.32E+00,-0.496,-0.484,-15.6,-15.4,,4.32E+00,-0.496
4.33E+00,-0.5,-0.508,-15.6,-15.8,,4.33E+00,-0.5
4.34E+00,-0.504,-0.492,-15.6,-15.4,,4.34E+00,-0.504
4.35E+00,-0.512,-0.516,-15.6,-16,,4.35E+00,-0.512
4.35E+00,-0.516,-0.5,-15.6,-15.4,,4.35E+00,-0.516
4.36E+00,-0.52,-0.524,-15.6,-16,,4.36E+00,-0.52
4.37E+00,-0.524,-0.512,-15.6,-15.4,,4.37E+00,-0.524
4.38E+00,-0.528,-0.536,-15.6,-16,,4.38E+00,-0.528
4.39E+00,-0.532,-0.524,-15.6,-15.4,,4.39E+00,-0.532
4.39E+00,-0.54,-0.544,-15.6,-16,,4.39E+00,-0.54
4.40E+00,-0.544,-0.532,-15.6,-15.4,,4.40E+00,-0.544
4.41E+00,-0.548,-0.556,-15.6,-16,,4.41E+00,-0.548
4.42E+00,-0.552,-0.544,-15.8,-15.4,,4.42E+00,-0.552
4.42E+00,-0.556,-0.564,-15.8,-16,,4.42E+00,-0.556
4.43E+00,-0.564,-0.552,-15.8,-15.4,,4.43E+00,-0.564
4.44E+00,-0.568,-0.572,-15.8,-16,,4.44E+00,-0.568
4.45E+00,-0.572,-0.56,-15.8,-15.4,,4.45E+00,-0.572
4.45E+00,-0.576,-0.584,-15.8,-16,,4.45E+00,-0.576
4.46E+00,-0.58,-0.572,-15.8,-15.6,,4.46E+00,-0.58
4.47E+00,-0.584,-0.592,-15.8,-16,,4.47E+00,-0.584
4.48E+00,-0.588,-0.576,-15.8,-15.4,,4.48E+00,-0.588
4.49E+00,-0.596,-0.604,-15.8,-16,,4.49E+00,-0.596
4.49E+00,-0.6,-0.588,-15.8,-15.6,,4.49E+00,-0.6
4.50E+00,-0.604,-0.608,-15.8,-16,,4.50E+00,-0.604
4.51E+00,-0.608,-0.596,-15.8,-15.6,,4.51E+00,-0.608
4.52E+00,-0.612,-0.62,-15.8,-16,,4.52E+00,-0.612
4.52E+00,-0.616,-0.604,-15.8,-15.6,,4.52E+00,-0.616
4.53E+00,-0.62,-0.628,-15.8,-16,,4.53E+00,-0.62
4.54E+00,-0.624,-0.612,-15.8,-15.6,,4.54E+00,-0.624
4.55E+00,-0.628,-0.636,-15.8,-16,,4.55E+00,-0.628
4.55E+00,-0.632,-0.624,-15.8,-15.6,,4.55E+00,-0.632
4.56E+00,-0.64,-0.644,-15.8,-16,,4.56E+00,-0.64
4.57E+00,-0.644,-0.632,-15.8,-15.6,,4.57E+00,-0.644
4.58E+00,-0.648,-0.652,-15.8,-16,,4.58E+00,-0.648
4.59E+00,-0.652,-0.64,-15.8,-15.6,,4.59E+00,-0.652
4.59E+00,-0.656,-0.66,-15.8,-16,,4.59E+00,-0.656
4.60E+00,-0.66,-0.648,-15.8,-15.6,,4.60E+00,-0.66
4.61E+00,-0.66,-0.668,-15.8,-16,,4.61E+00,-0.66
4.62E+00,-0.664,-0.656,-15.8,-15.6,,4.62E+00,-0.664
4.62E+00,-0.668,-0.676,-15.8,-16,,4.62E+00,-0.668
4.63E+00,-0.672,-0.66,-15.8,-15.6,,4.63E+00,-0.672
4.64E+00,-0.676,-0.684,-15.8,-16,,4.64E+00,-0.676
4.65E+00,-0.68,-0.668,-15.8,-15.6,,4.65E+00,-0.68
4.65E+00,-0.684,-0.688,-15.8,-16,,4.65E+00,-0.684
4.66E+00,-0.688,-0.676,-15.8,-15.6,,4.66E+00,-0.688
4.67E+00,-0.688,-0.696,-15.8,-16,,4.67E+00,-0.688
4.68E+00,-0.692,-0.68,-15.8,-15.6,,4.68E+00,-0.692
4.69E+00,-0.696,-0.704,-15.8,-16,,4.69E+00,-0.696
4.69E+00,-0.7,-0.688,-15.8,-15.6,,4.69E+00,-0.7
4.70E+00,-0.7,-0.708,-15.8,-16,,4.70E+00,-0.7
4.71E+00,-0.704,-0.692,-15.8,-15.6,,4.71E+00,-0.704
4.72E+00,-0.708,-0.712,-15.8,-16,,4.72E+00,-0.708
4.72E+00,-0.708,-0.7,-15.8,-15.6,,4.72E+00,-0.708
4.73E+00,-0.712,-0.72,-15.8,-16,,4.73E+00,-0.712
4.74E+00,-0.716,-0.704,-15.8,-15.6,,4.74E+00,-0.716
4.75E+00,-0.716,-0.724,-15.8,-16.2,,4.75E+00,-0.716
4.75E+00,-0.72,-0.708,-15.8,-15.6,,4.75E+00,-0.72
4.76E+00,-0.72,-0.728,-15.8,-16,,4.76E+00,-0.72
4.77E+00,-0.72,-0.712,-15.8,-15.6,,4.77E+00,-0.72
4.78E+00,-0.724,-0.732,-15.8,-16.2,,4.78E+00,-0.724
4.78E+00,-0.724,-0.712,-16,-15.6,,4.78E+00,-0.724
4.79E+00,-0.728,-0.736,-16,-16.2,,4.79E+00,-0.728
4.80E+00,-0.728,-0.716,-16,-15.6,,4.80E+00,-0.728
4.81E+00,-0.732,-0.74,-16,-16.2,,4.81E+00,-0.732
4.82E+00,-0.732,-0.724,-16,-15.6,,4.82E+00,-0.732
4.82E+00,-0.732,-0.744,-16,-16.2,,4.82E+00,-0.732
4.83E+00,-0.736,-0.724,-16,-15.6,,4.83E+00,-0.736
4.84E+00,-0.736,-0.744,-16,-16.2,,4.84E+00,-0.736
4.85E+00,-0.736,-0.728,-16,-15.6,,4.85E+00,-0.736
4.85E+00,-0.736,-0.744,-16,-16.2,,4.85E+00,-0.736
4.86E+00,-0.74,-0.728,-16,-15.8,,4.86E+00,-0.74
4.87E+00,-0.74,-0.748,-16,-16.2,,4.87E+00,-0.74
4.88E+00,-0.74,-0.732,-16,-15.8,,4.88E+00,-0.74
4.88E+00,-0.74,-0.748,-16,-16.2,,4.88E+00,-0.74
4.89E+00,-0.74,-0.732,-16,-15.8,,4.89E+00,-0.74
4.90E+00,-0.74,-0.748,-16,-16.2,,4.90E+00,-0.74
4.91E+00,-0.74,-0.732,-16,-15.8,,4.91E+00,-0.74
4.92E+00,-0.74,-0.748,-16,-16.2,,4.92E+00,-0.74
4.92E+00,-0.74,-0.732,-16,-15.8,,4.92E+00,-0.74
4.93E+00,-0.74,-0.748,-16,-16.2,,4.93E+00,-0.74
4.94E+00,-0.74,-0.732,-16,-15.8,,4.94E+00,-0.74
4.95E+00,-0.74,-0.752,-16,-16.2,,4.95E+00,-0.74
4.95E+00,-0.74,-0.728,-16,-15.8,,4.95E+00,-0.74
4.96E+00,-0.74,-0.752,-16,-16.2,,4.96E+00,-0.74
4.97E+00,-0.74,-0.732,-16,-15.8,,4.97E+00,-0.74
4.98E+00,-0.74,-0.748,-16,-16.2,,4.98E+00,-0.74
4.98E+00,-0.736,-0.728,-16,-15.8,,4.98E+00,-0.736
4.99E+00,-0.736,-0.748,-16,-16.2,,4.99E+00,-0.736
5.00E+00,-0.736,-0.728,-16,-15.8,,5.00E+00,-0.736
5.01E+00,-0.732,-0.744,-16,-16.2,,5.01E+00,-0.732
5.02E+00,-0.732,-0.724,-16,-15.8,,5.02E+00,-0.732
5.02E+00,-0.732,-0.74,-16,-16.2,,5.02E+00,-0.732
5.03E+00,-0.728,-0.72,-16,-15.8,,5.03E+00,-0.728
5.04E+00,-0.728,-0.74,-16,-16.2,,5.04E+00,-0.728
5.05E+00,-0.728,-0.716,-16,-15.8,,5.05E+00,-0.728
5.05E+00,-0.724,-0.736,-16,-16.2,,5.05E+00,-0.724
5.06E+00,-0.724,-0.712,-16,-15.8,,5.06E+00,-0.724
5.07E+00,-0.72,-0.732,-16,-16.2,,5.07E+00,-0.72
5.08E+00,-0.72,-0.708,-16,-15.8,,5.08E+00,-0.72
5.08E+00,-0.716,-0.732,-16,-16.2,,5.08E+00,-0.716
5.09E+00,-0.716,-0.704,-16,-15.8,,5.09E+00,-0.716
5.10E+00,-0.712,-0.724,-16,-16.2,,5.10E+00,-0.712
5.11E+00,-0.712,-0.696,-16,-15.8,,5.11E+00,-0.712
5.12E+00,-0.708,-0.724,-16,-16.2,,5.12E+00,-0.708
5.12E+00,-0.704,-0.696,-16,-15.8,,5.12E+00,-0.704
5.13E+00,-0.704,-0.72,-16,-16.4,,5.13E+00,-0.704
5.14E+00,-0.7,-0.692,-16,-15.8,,5.14E+00,-0.7
5.15E+00,-0.696,-0.712,-16,-16.4,,5.15E+00,-0.696
5.15E+00,-0.696,-0.684,-16,-15.8,,5.15E+00,-0.696
5.16E+00,-0.692,-0.708,-16,-16.2,,5.16E+00,-0.692
5.17E+00,-0.688,-0.68,-16,-15.8,,5.17E+00,-0.688
5.18E+00,-0.688,-0.7,-16.2,-16.4,,5.18E+00,-0.688
5.18E+00,-0.684,-0.676,-16.2,-15.8,,5.18E+00,-0.684
5.19E+00,-0.68,-0.696,-16.2,-16.4,,5.19E+00,-0.68
5.20E+00,-0.676,-0.668,-16.2,-16,,5.20E+00,-0.676
5.21E+00,-0.676,-0.688,-16.2,-16.4,,5.21E+00,-0.676
5.22E+00,-0.672,-0.664,-16.2,-16,,5.22E+00,-0.672
5.22E+00,-0.668,-0.684,-16.2,-16.4,,5.22E+00,-0.668
5.23E+00,-0.664,-0.656,-16.2,-16,,5.23E+00,-0.664
5.24E+00,-0.664,-0.676,-16.2,-16.4,,5.24E+00,-0.664
5.25E+00,-0.66,-0.648,-16.2,-16,,5.25E+00,-0.66
5.25E+00,-0.656,-0.668,-16.2,-16.4,,5.25E+00,-0.656
5.26E+00,-0.652,-0.644,-16.2,-16,,5.26E+00,-0.652
5.27E+00,-0.648,-0.664,-16.2,-16.4,,5.27E+00,-0.648
5.28E+00,-0.644,-0.636,-16.2,-16,,5.28E+00,-0.644
5.28E+00,-0.644,-0.66,-16.2,-16.4,,5.28E+00,-0.644
5.29E+00,-0.64,-0.624,-16.2,-16,,5.29E+00,-0.64
5.30E+00,-0.636,-0.648,-16.2,-16.4,,5.30E+00,-0.636
5.31E+00,-0.632,-0.624,-16.2,-16,,5.31E+00,-0.632
5.31E+00,-0.628,-0.644,-16.2,-16.4,,5.31E+00,-0.628
5.32E+00,-0.628,-0.616,-16.2,-16,,5.32E+00,-0.628
5.33E+00,-0.624,-0.636,-16.2,-16.4,,5.33E+00,-0.624
5.34E+00,-0.62,-0.612,-16.2,-16,,5.34E+00,-0.62
5.35E+00,-0.616,-0.632,-16.2,-16.4,,5.35E+00,-0.616
5.35E+00,-0.612,-0.604,-16.2,-16,,5.35E+00,-0.612
5.36E+00,-0.612,-0.624,-16.2,-16.4,,5.36E+00,-0.612
5.37E+00,-0.608,-0.6,-16.2,-16,,5.37E+00,-0.608
5.38E+00,-0.604,-0.616,-16.2,-16.4,,5.38E+00,-0.604
5.38E+00,-0.6,-0.592,-16.2,-16,,5.38E+00,-0.6
5.39E+00,-0.6,-0.612,-16.2,-16.4,,5.39E+00,-0.6
5.40E+00,-0.596,-0.588,-16.2,-16,,5.40E+00,-0.596
5.41E+00,-0.592,-0.604,-16.2,-16.4,,5.41E+00,-0.592
5.41E+00,-0.588,-0.576,-16.2,-16,,5.41E+00,-0.588
5.42E+00,-0.584,-0.6,-16.2,-16.4,,5.42E+00,-0.584
5.43E+00,-0.584,-0.572,-16.2,-16,,5.43E+00,-0.584
5.44E+00,-0.58,-0.592,-16.2,-16.4,,5.44E+00,-0.58
5.45E+00,-0.576,-0.564,-16.2,-16,,5.45E+00,-0.576
5.45E+00,-0.572,-0.588,-16.2,-16.4,,5.45E+00,-0.572
5.46E+00,-0.572,-0.556,-16.2,-16,,5.46E+00,-0.572
5.47E+00,-0.568,-0.58,-16.2,-16.4,,5.47E+00,-0.568
5.48E+00,-0.564,-0.556,-16.2,-16,,5.48E+00,-0.564
5.48E+00,-0.564,-0.576,-16.2,-16.4,,5.48E+00,-0.564
5.49E+00,-0.56,-0.548,-16.2,-16,,5.49E+00,-0.56
5.50E+00,-0.556,-0.568,-16.2,-16.4,,5.50E+00,-0.556
5.51E+00,-0.552,-0.544,-16.2,-16,,5.51E+00,-0.552
5.51E+00,-0.552,-0.564,-16.2,-16.4,,5.51E+00,-0.552
5.52E+00,-0.548,-0.54,-16.2,-16,,5.52E+00,-0.548
5.53E+00,-0.544,-0.556,-16.2,-16.4,,5.53E+00,-0.544
5.54E+00,-0.54,-0.532,-16.2,-16,,5.54E+00,-0.54
5.55E+00,-0.54,-0.552,-16.2,-16.6,,5.55E+00,-0.54
5.55E+00,-0.536,-0.528,-16.2,-16,,5.55E+00,-0.536
5.56E+00,-0.532,-0.548,-16.4,-16.6,,5.56E+00,-0.532
5.57E+00,-0.532,-0.524,-16.4,-16,,5.57E+00,-0.532
5.58E+00,-0.528,-0.54,-16.4,-16.6,,5.58E+00,-0.528
5.58E+00,-0.524,-0.516,-16.4,-16,,5.58E+00,-0.524
5.59E+00,-0.524,-0.536,-16.4,-16.6,,5.59E+00,-0.524
5.60E+00,-0.52,-0.508,-16.4,-16.2,,5.60E+00,-0.52
5.61E+00,-0.516,-0.532,-16.4,-16.6,,5.61E+00,-0.516
5.61E+00,-0.516,-0.504,-16.4,-16.2,,5.61E+00,-0.516
5.62E+00,-0.512,-0.524,-16.4,-16.6,,5.62E+00,-0.512
5.63E+00,-0.508,-0.5,-16.4,-16.2,,5.63E+00,-0.508
5.64E+00,-0.508,-0.52,-16.4,-16.6,,5.64E+00,-0.508
5.65E+00,-0.504,-0.496,-16.4,-16.2,,5.65E+00,-0.504
5.65E+00,-0.504,-0.516,-16.4,-16.6,,5.65E+00,-0.504
5.66E+00,-0.5,-0.492,-16.4,-16.2,,5.66E+00,-0.5
5.67E+00,-0.496,-0.508,-16.4,-16.6,,5.67E+00,-0.496
5.68E+00,-0.496,-0.484,-16.4,-16.2,,5.68E+00,-0.496
5.68E+00,-0.492,-0.504,-16.4,-16.6,,5.68E+00,-0.492
5.69E+00,-0.492,-0.48,-16.4,-16.2,,5.69E+00,-0.492
5.70E+00,-0.488,-0.5,-16.4,-16.6,,5.70E+00,-0.488
5.71E+00,-0.488,-0.476,-16.4,-16.2,,5.71E+00,-0.488
5.71E+00,-0.484,-0.496,-16.4,-16.6,,5.71E+00,-0.484
5.72E+00,-0.48,-0.472,-16.4,-16.2,,5.72E+00,-0.48
5.73E+00,-0.48,-0.488,-16.4,-16.6,,5.73E+00,-0.48
5.74E+00,-0.476,-0.468,-16.4,-16.2,,5.74E+00,-0.476
5.75E+00,-0.476,-0.484,-16.4,-16.6,,5.75E+00,-0.476
5.75E+00,-0.472,-0.46,-16.4,-16.2,,5.75E+00,-0.472
5.76E+00,-0.472,-0.488,-16.4,-16.6,,5.76E+00,-0.472
5.77E+00,-0.468,-0.46,-16.4,-16.2,,5.77E+00,-0.468
5.78E+00,-0.468,-0.476,-16.4,-16.6,,5.78E+00,-0.468
5.78E+00,-0.464,-0.452,-16.4,-16.2,,5.78E+00,-0.464
5.79E+00,-0.464,-0.472,-16.4,-16.6,,5.79E+00,-0.464
5.80E+00,-0.46,-0.452,-16.4,-16.2,,5.80E+00,-0.46
5.81E+00,-0.456,-0.472,-16.4,-16.6,,5.81E+00,-0.456
5.81E+00,-0.456,-0.448,-16.4,-16.2,,5.81E+00,-0.456
5.82E+00,-0.452,-0.464,-16.4,-16.6,,5.82E+00,-0.452
5.83E+00,-0.452,-0.444,-16.4,-16.2,,5.83E+00,-0.452
5.84E+00,-0.448,-0.46,-16.4,-16.6,,5.84E+00,-0.448
5.84E+00,-0.448,-0.44,-16.4,-16.2,,5.84E+00,-0.448
5.85E+00,-0.444,-0.456,-16.4,-16.6,,5.85E+00,-0.444
5.86E+00,-0.444,-0.436,-16.4,-16.2,,5.86E+00,-0.444
5.87E+00,-0.44,-0.452,-16.4,-16.6,,5.87E+00,-0.44
5.88E+00,-0.44,-0.432,-16.4,-16.2,,5.88E+00,-0.44
5.88E+00,-0.436,-0.448,-16.4,-16.6,,5.88E+00,-0.436
5.89E+00,-0.436,-0.428,-16.4,-16.2,,5.89E+00,-0.436
5.90E+00,-0.436,-0.448,-16.4,-16.6,,5.90E+00,-0.436
5.91E+00,-0.436,-0.42,-16.4,-16.2,,5.91E+00,-0.436
5.91E+00,-0.432,-0.444,-16.4,-16.6,,5.91E+00,-0.432
5.92E+00,-0.432,-0.42,-16.4,-16.2,,5.92E+00,-0.432
5.93E+00,-0.428,-0.44,-16.4,-16.6,,5.93E+00,-0.428
5.94E+00,-0.428,-0.416,-16.6,-16.2,,5.94E+00,-0.428
5.94E+00,-0.424,-0.436,-16.6,-16.8,,5.94E+00,-0.424
5.95E+00,-0.424,-0.416,-16.6,-16.4,,5.95E+00,-0.424
5.96E+00,-0.424,-0.432,-16.6,-16.8,,5.96E+00,-0.424
5.97E+00,-0.42,-0.412,-16.6,-16.2,,5.97E+00,-0.42
5.98E+00,-0.42,-0.428,-16.6,-16.8,,5.98E+00,-0.42
5.98E+00,-0.416,-0.408,-16.6,-16.4,,5.98E+00,-0.416
5.99E+00,-0.416,-0.428,-16.6,-16.8,,5.99E+00,-0.416
6.00E+00,-0.412,-0.408,-16.6,-16.4,,6.00E+00,-0.412
6.01E+00,-0.412,-0.424,-16.6,-16.8,,6.01E+00,-0.412
6.01E+00,-0.412,-0.404,-16.6,-16.4,,6.01E+00,-0.412
6.02E+00,-0.408,-0.42,-16.6,-16.8,,6.02E+00,-0.408
6.03E+00,-0.408,-0.4,-16.6,-16.4,,6.03E+00,-0.408
6.04E+00,-0.408,-0.416,-16.6,-16.8,,6.04E+00,-0.408
6.04E+00,-0.404,-0.396,-16.6,-16.4,,6.04E+00,-0.404
