Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,1.40E+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
4.10E+00,0.24,0.212,0.116,0.108
4.11E+00,0.244,0.264,0.118,0.126
4.12E+00,0.244,0.22,0.118,0.11
4.12E+00,0.244,0.264,0.118,0.124
4.13E+00,0.244,0.216,0.118,0.11
4.14E+00,0.244,0.268,0.118,0.126
4.15E+00,0.244,0.216,0.118,0.112
4.16E+00,0.244,0.268,0.118,0.126
4.16E+00,0.244,0.216,0.12,0.112
4.17E+00,0.244,0.268,0.12,0.126
4.18E+00,0.244,0.216,0.12,0.112
4.19E+00,0.244,0.268,0.12,0.128
4.19E+00,0.244,0.224,0.12,0.114
4.20E+00,0.244,0.268,0.122,0.126
4.21E+00,0.244,0.216,0.122,0.114
4.22E+00,0.244,0.268,0.122,0.13
4.22E+00,0.244,0.224,0.122,0.114
4.23E+00,0.244,0.268,0.122,0.132
4.24E+00,0.244,0.216,0.122,0.116
4.25E+00,0.244,0.268,0.124,0.134
4.26E+00,0.244,0.224,0.124,0.116
4.26E+00,0.244,0.268,0.126,0.134
4.27E+00,0.244,0.22,0.124,0.118
4.28E+00,0.244,0.272,0.126,0.132
4.29E+00,0.244,0.22,0.126,0.116
4.29E+00,0.244,0.268,0.126,0.134
4.30E+00,0.244,0.22,0.126,0.12
4.31E+00,0.244,0.272,0.126,0.136
4.32E+00,0.244,0.22,0.128,0.12
4.32E+00,0.248,0.268,0.128,0.134
4.33E+00,0.248,0.224,0.126,0.122
4.34E+00,0.248,0.272,0.128,0.136
4.35E+00,0.248,0.22,0.128,0.122
4.35E+00,0.248,0.268,0.13,0.136
4.36E+00,0.248,0.22,0.128,0.12
4.37E+00,0.248,0.272,0.13,0.138
4.38E+00,0.248,0.22,0.128,0.12
4.39E+00,0.248,0.268,0.13,0.142
4.39E+00,0.248,0.22,0.13,0.112
4.40E+00,0.248,0.272,0.132,0.14
4.41E+00,0.248,0.224,0.132,0.126
4.42E+00,0.248,0.272,0.134,0.14
4.42E+00,0.248,0.22,0.132,0.124
4.43E+00,0.248,0.272,0.132,0.142
4.44E+00,0.248,0.224,0.134,0.126
4.45E+00,0.248,0.272,0.134,0.14
4.45E+00,0.248,0.22,0.136,0.126
4.46E+00,0.248,0.272,0.134,0.142
4.47E+00,0.248,0.224,0.136,0.128
4.48E+00,0.248,0.272,0.134,0.142
4.49E+00,0.248,0.224,0.136,0.128
4.49E+00,0.248,0.272,0.136,0.142
4.50E+00,0.248,0.22,0.138,0.13
4.51E+00,0.248,0.276,0.138,0.144
4.52E+00,0.248,0.224,0.138,0.13
4.52E+00,0.248,0.272,0.138,0.148
4.53E+00,0.248,0.22,0.138,0.132
4.54E+00,0.248,0.272,0.138,0.146
4.55E+00,0.252,0.224,0.138,0.126
4.55E+00,0.252,0.276,0.14,0.152
4.56E+00,0.252,0.224,0.14,0.132
4.57E+00,0.252,0.276,0.14,0.15
4.58E+00,0.252,0.232,0.14,0.134
4.59E+00,0.252,0.276,0.142,0.15
4.59E+00,0.252,0.224,0.142,0.134
4.60E+00,0.252,0.276,0.144,0.148
4.61E+00,0.252,0.232,0.142,0.136
4.62E+00,0.252,0.276,0.142,0.15
4.62E+00,0.252,0.224,0.142,0.136
4.63E+00,0.252,0.276,0.144,0.152
4.64E+00,0.252,0.232,0.144,0.138
4.65E+00,0.252,0.276,0.146,0.152
4.65E+00,0.252,0.224,0.146,0.138
4.66E+00,0.252,0.276,0.146,0.152
4.67E+00,0.252,0.224,0.146,0.138
4.68E+00,0.252,0.276,0.144,0.154
4.69E+00,0.252,0.232,0.146,0.138
4.69E+00,0.252,0.276,0.148,0.156
4.70E+00,0.252,0.224,0.148,0.138
4.71E+00,0.252,0.276,0.148,0.158
4.72E+00,0.252,0.232,0.15,0.136
4.72E+00,0.252,0.276,0.148,0.156
4.73E+00,0.252,0.228,0.15,0.142
4.74E+00,0.252,0.28,0.15,0.16
4.75E+00,0.256,0.232,0.152,0.142
4.75E+00,0.252,0.28,0.152,0.16
4.76E+00,0.256,0.228,0.15,0.144
4.77E+00,0.256,0.28,0.15,0.16
4.78E+00,0.256,0.228,0.152,0.144
4.78E+00,0.256,0.28,0.152,0.16
4.79E+00,0.256,0.236,0.154,0.146
4.80E+00,0.256,0.28,0.154,0.16
4.81E+00,0.256,0.224,0.154,0.146
4.82E+00,0.256,0.28,0.156,0.16
4.82E+00,0.256,0.236,0.154,0.15
4.83E+00,0.256,0.28,0.156,0.162
4.84E+00,0.256,0.228,0.156,0.148
4.85E+00,0.256,0.28,0.158,0.166
4.85E+00,0.256,0.228,0.158,0.146
4.86E+00,0.256,0.28,0.156,0.17
4.87E+00,0.256,0.228,0.156,0.15
4.88E+00,0.256,0.276,0.158,0.168
4.88E+00,0.256,0.228,0.158,0.152
4.89E+00,0.256,0.28,0.16,0.168
4.90E+00,0.256,0.232,0.16,0.152
4.91E+00,0.256,0.28,0.16,0.17
4.92E+00,0.256,0.228,0.16,0.154
4.92E+00,0.256,0.28,0.162,0.168
4.93E+00,0.256,0.232,0.164,0.154
4.94E+00,0.256,0.284,0.164,0.17
4.95E+00,0.256,0.228,0.164,0.156
4.95E+00,0.256,0.284,0.164,0.172
4.96E+00,0.256,0.236,0.164,0.158
4.97E+00,0.256,0.284,0.164,0.174
4.98E+00,0.26,0.228,0.166,0.16
4.98E+00,0.26,0.284,0.166,0.176
4.99E+00,0.26,0.232,0.168,0.158
5.00E+00,0.26,0.284,0.168,0.174
5.01E+00,0.26,0.232,0.168,0.162
5.02E+00,0.26,0.284,0.168,0.178
5.02E+00,0.26,0.232,0.17,0.152
5.03E+00,0.26,0.284,0.17,0.182
5.04E+00,0.26,0.236,0.172,0.162
5.05E+00,0.26,0.284,0.17,0.178
5.05E+00,0.26,0.232,0.172,0.164
5.06E+00,0.26,0.284,0.172,0.182
5.07E+00,0.26,0.24,0.172,0.164
5.08E+00,0.26,0.284,0.172,0.18
5.08E+00,0.26,0.232,0.174,0.164
5.09E+00,0.26,0.284,0.174,0.182
5.10E+00,0.26,0.24,0.174,0.168
5.11E+00,0.26,0.284,0.174,0.182
5.12E+00,0.26,0.232,0.174,0.168
5.12E+00,0.26,0.284,0.176,0.184
5.13E+00,0.26,0.24,0.178,0.17
5.14E+00,0.26,0.284,0.18,0.184
5.15E+00,0.26,0.232,0.178,0.17
5.15E+00,0.26,0.284,0.18,0.186
5.16E+00,0.26,0.236,0.178,0.17
5.17E+00,0.264,0.284,0.18,0.19
5.18E+00,0.26,0.244,0.18,0.17
5.18E+00,0.264,0.288,0.182,0.194
5.19E+00,0.264,0.236,0.182,0.172
5.20E+00,0.264,0.288,0.182,0.19
5.21E+00,0.264,0.244,0.182,0.176
5.22E+00,0.264,0.288,0.182,0.192
5.22E+00,0.264,0.236,0.184,0.176
5.23E+00,0.264,0.288,0.184,0.194
5.24E+00,0.264,0.24,0.186,0.178
5.25E+00,0.264,0.288,0.186,0.194
5.25E+00,0.264,0.236,0.186,0.178
5.26E+00,0.264,0.284,0.186,0.194
5.27E+00,0.264,0.236,0.186,0.178
5.28E+00,0.264,0.288,0.188,0.198
5.28E+00,0.264,0.24,0.19,0.18
5.29E+00,0.264,0.288,0.19,0.196
5.30E+00,0.264,0.236,0.19,0.18
5.31E+00,0.264,0.288,0.19,0.198
5.31E+00,0.264,0.24,0.19,0.182
5.32E+00,0.264,0.288,0.192,0.202
5.33E+00,0.264,0.236,0.192,0.182
5.34E+00,0.264,0.288,0.194,0.2
5.35E+00,0.264,0.236,0.194,0.182
5.35E+00,0.264,0.292,0.194,0.206
5.36E+00,0.264,0.236,0.194,0.186
5.37E+00,0.264,0.288,0.196,0.204
5.38E+00,0.264,0.236,0.196,0.186
5.38E+00,0.264,0.292,0.198,0.206
5.39E+00,0.268,0.24,0.198,0.19
5.40E+00,0.264,0.288,0.198,0.206
5.41E+00,0.264,0.24,0.198,0.19
5.41E+00,0.268,0.288,0.198,0.206
5.42E+00,0.268,0.24,0.2,0.192
5.43E+00,0.268,0.292,0.202,0.208
5.44E+00,0.268,0.24,0.2,0.194
5.45E+00,0.268,0.288,0.202,0.208
5.45E+00,0.268,0.248,0.202,0.194
5.46E+00,0.268,0.292,0.202,0.21
5.47E+00,0.268,0.24,0.202,0.194
5.48E+00,0.268,0.292,0.204,0.212
5.48E+00,0.268,0.248,0.206,0.196
5.49E+00,0.268,0.288,0.206,0.214
5.50E+00,0.268,0.24,0.206,0.196
5.51E+00,0.268,0.292,0.206,0.218
5.51E+00,0.268,0.24,0.208,0.2
5.52E+00,0.268,0.292,0.208,0.218
5.53E+00,0.268,0.24,0.21,0.2
5.54E+00,0.268,0.292,0.21,0.22
5.55E+00,0.268,0.24,0.21,0.202
5.55E+00,0.268,0.292,0.21,0.218
5.56E+00,0.268,0.252,0.212,0.204
5.57E+00,0.268,0.296,0.212,0.218
5.58E+00,0.268,0.24,0.212,0.204
5.58E+00,0.268,0.292,0.214,0.222
5.59E+00,0.268,0.252,0.214,0.208
5.60E+00,0.268,0.292,0.216,0.222
5.61E+00,0.268,0.24,0.216,0.206
5.61E+00,0.268,0.292,0.216,0.224
5.62E+00,0.272,0.252,0.216,0.21
5.63E+00,0.272,0.296,0.218,0.224
5.64E+00,0.272,0.244,0.22,0.21
5.65E+00,0.272,0.296,0.22,0.228
5.65E+00,0.272,0.24,0.22,0.21
5.66E+00,0.272,0.296,0.22,0.232
5.67E+00,0.272,0.252,0.222,0.202
5.68E+00,0.272,0.296,0.224,0.232
5.68E+00,0.272,0.244,0.224,0.216
5.69E+00,0.272,0.296,0.224,0.232
5.70E+00,0.272,0.252,0.224,0.216
5.71E+00,0.272,0.296,0.224,0.236
5.71E+00,0.272,0.244,0.226,0.218
5.72E+00,0.272,0.296,0.226,0.234
5.73E+00,0.272,0.244,0.228,0.218
5.74E+00,0.272,0.3,0.228,0.236
5.75E+00,0.272,0.244,0.228,0.222
5.75E+00,0.272,0.292,0.228,0.238
5.76E+00,0.272,0.244,0.23,0.222
5.77E+00,0.272,0.3,0.23,0.238
5.78E+00,0.272,0.248,0.232,0.224
5.78E+00,0.272,0.296,0.232,0.24
5.79E+00,0.272,0.244,0.232,0.226
5.80E+00,0.272,0.3,0.232,0.244
5.81E+00,0.272,0.248,0.234,0.226
5.81E+00,0.272,0.296,0.236,0.242
5.82E+00,0.272,0.244,0.238,0.224
5.83E+00,0.276,0.296,0.238,0.248
5.84E+00,0.272,0.252,0.238,0.23
5.84E+00,0.272,0.3,0.238,0.246
5.85E+00,0.272,0.244,0.238,0.23
5.86E+00,0.276,0.3,0.24,0.248
5.87E+00,0.276,0.244,0.24,0.232
5.88E+00,0.276,0.3,0.24,0.248
5.88E+00,0.276,0.248,0.242,0.234
5.89E+00,0.276,0.3,0.242,0.25
5.90E+00,0.276,0.248,0.244,0.236
5.91E+00,0.276,0.3,0.244,0.25
5.91E+00,0.276,0.248,0.246,0.238
5.92E+00,0.276,0.3,0.246,0.252
5.93E+00,0.276,0.248,0.246,0.24
5.94E+00,0.276,0.3,0.248,0.254
5.94E+00,0.276,0.256,0.246,0.24
5.95E+00,0.276,0.304,0.25,0.256
5.96E+00,0.276,0.248,0.25,0.242
5.97E+00,0.276,0.3,0.252,0.258
5.98E+00,0.276,0.256,0.252,0.242
5.98E+00,0.276,0.304,0.252,0.262
5.99E+00,0.276,0.248,0.252,0.24
6.00E+00,0.276,0.3,0.254,0.264
6.01E+00,0.276,0.256,0.254,0.248
6.01E+00,0.276,0.3,0.256,0.266
6.02E+00,0.276,0.248,0.256,0.248
6.03E+00,0.276,0.304,0.256,0.266
6.04E+00,0.276,0.252,0.258,0.25
6.04E+00,0.276,0.3,0.258,0.266
6.05E+00,0.28,0.256,0.26,0.252
6.06E+00,0.28,0.3,0.26,0.268
6.07E+00,0.28,0.248,0.264,0.254
6.08E+00,0.28,0.304,0.262,0.27
6.08E+00,0.28,0.26,0.262,0.256
6.09E+00,0.28,0.3,0.262,0.272
6.10E+00,0.28,0.252,0.264,0.258
6.11E+00,0.28,0.304,0.266,0.272
6.11E+00,0.28,0.26,0.266,0.258
6.12E+00,0.28,0.304,0.268,0.276
6.13E+00,0.28,0.252,0.268,0.258
6.14E+00,0.28,0.304,0.268,0.282
6.14E+00,0.28,0.252,0.268,0.262
6.15E+00,0.28,0.304,0.27,0.28
6.16E+00,0.28,0.256,0.27,0.264
6.17E+00,0.28,0.304,0.274,0.282
6.18E+00,0.28,0.252,0.272,0.266
6.18E+00,0.28,0.304,0.274,0.284
6.19E+00,0.28,0.26,0.274,0.268
6.20E+00,0.28,0.308,0.276,0.284
6.21E+00,0.28,0.252,0.276,0.27
6.21E+00,0.28,0.304,0.28,0.286
6.22E+00,0.28,0.256,0.28,0.272
6.23E+00,0.28,0.308,0.28,0.288
6.24E+00,0.28,0.256,0.28,0.274
6.24E+00,0.284,0.304,0.28,0.288
6.25E+00,0.284,0.256,0.282,0.276
6.26E+00,0.284,0.308,0.282,0.29
6.27E+00,0.284,0.256,0.284,0.274
6.28E+00,0.284,0.304,0.286,0.292
6.28E+00,0.284,0.252,0.286,0.278
6.29E+00,0.284,0.304,0.286,0.294
6.30E+00,0.284,0.256,0.288,0.27
6.31E+00,0.284,0.308,0.29,0.3
6.31E+00,0.284,0.256,0.29,0.282
6.32E+00,0.284,0.308,0.292,0.3
6.33E+00,0.284,0.26,0.29,0.284
6.34E+00,0.284,0.308,0.29,0.302
6.34E+00,0.284,0.256,0.292,0.288
6.35E+00,0.284,0.308,0.294,0.302
6.36E+00,0.284,0.26,0.296,0.288
6.37E+00,0.284,0.308,0.296,0.302
6.37E+00,0.284,0.256,0.298,0.29
6.38E+00,0.284,0.308,0.298,0.306
6.39E+00,0.284,0.256,0.298,0.292
6.40E+00,0.284,0.308,0.3,0.306
6.41E+00,0.284,0.256,0.3,0.294
6.41E+00,0.284,0.312,0.302,0.31
6.42E+00,0.284,0.256,0.302,0.296
6.43E+00,0.284,0.308,0.304,0.31
6.44E+00,0.284,0.264,0.304,0.298
6.44E+00,0.284,0.308,0.304,0.314
6.45E+00,0.284,0.256,0.306,0.296
6.46E+00,0.284,0.312,0.308,0.32
6.47E+00,0.288,-0.052,0.31,0.276
6.47E+00,-0.032,0.304,0.294,0.318
6.48E+00,-0.032,-0.06,0.27,0.23
6.49E+00,-0.032,-0.008,0.248,0.284
6.50E+00,-0.032,-0.052,0.228,0.192
6.51E+00,-0.032,-0.008,0.208,0.24
6.51E+00,-0.032,-0.06,0.192,0.16
6.52E+00,-0.028,-0.004,0.176,0.202
6.53E+00,-0.028,-0.056,0.16,0.136
6.54E+00,-0.032,-0.008,0.148,0.17
6.54E+00,-0.028,-0.052,0.136,0.114
6.55E+00,-0.032,-0.004,0.126,0.144
6.56E+00,-0.028,-0.056,0.116,0.094
6.57E+00,-0.028,-0.004,0.106,0.124
6.57E+00,-0.028,-0.052,0.098,0.08
6.58E+00,-0.028,-0.004,0.088,0.104
6.59E+00,-0.028,-0.056,0.082,0.066
6.60E+00,-0.028,-0.004,0.076,0.09
6.61E+00,-0.028,-0.052,0.07,0.056
6.61E+00,-0.028,-0.004,0.064,0.08
6.62E+00,-0.028,-0.052,0.058,0.044
6.63E+00,-0.028,-0.008,0.052,0.07
6.64E+00,-0.028,-0.056,0.048,0.036
6.64E+00,-0.028,-0.004,0.044,0.056
6.65E+00,-0.028,-0.052,0.042,0.03
6.66E+00,-0.028,-0.004,0.038,0.05
6.67E+00,-0.028,-0.056,0.036,0.024
6.67E+00,-0.028,-0.004,0.032,0.04
6.68E+00,-0.028,-0.052,0.028,0.02
6.69E+00,-0.028,-0.004,0.026,0.036
6.70E+00,-0.028,-0.056,0.024,0.016
6.71E+00,-0.028,-4.77E-09,0.024,0.032
6.71E+00,-0.024,-0.048,0.022,0.01
6.72E+00,-0.024,-4.77E-09,0.02,0.026
6.73E+00,-0.028,-0.052,0.016,0.01
6.74E+00,-0.024,-4.77E-09,0.016,0.024
6.74E+00,-0.024,-0.052,0.014,0.004
6.75E+00,-0.024,-0.004,0.014,0.022
6.76E+00,-0.024,-0.052,0.014,0.002
6.77E+00,-0.024,-0.004,0.012,0.02
6.77E+00,-0.024,-0.052,0.01,-0.002
6.78E+00,-0.024,-0.004,0.008,0.022
6.79E+00,-0.024,-0.052,0.008,-2.38E-09
6.80E+00,-0.024,-4.77E-09,0.008,0.016
6.80E+00,-0.024,-0.056,0.008,-0.002
6.81E+00,-0.024,-0.004,0.006,0.016
6.82E+00,-0.024,-0.044,0.006,-0.002
6.83E+00,-0.024,-4.77E-09,0.004,0.016
6.84E+00,-0.024,-0.052,0.006,-0.004
6.84E+00,-0.024,-4.77E-09,0.004,0.014
6.85E+00,-0.024,-0.044,0.006,-0.004
6.86E+00,-0.024,-4.77E-09,0.004,0.01
6.87E+00,-0.024,-0.052,0.004,-0.004
6.87E+00,-0.024,-4.77E-09,0.002,0.012
6.88E+00,-0.024,-0.044,0.002,-0.006
6.89E+00,-0.024,-4.77E-09,0.002,0.008
6.90E+00,-0.024,-0.052,0.004,-0.006
6.90E+00,-0.024,-4.77E-09,0.002,0.008
6.91E+00,-0.024,-0.052,0.002,-0.006
6.92E+00,-0.024,-4.77E-09,0.002,0.012
6.93E+00,-0.024,-0.044,-2.38E-09,-0.008
6.94E+00,-0.024,-4.77E-09,0.002,0.014
6.94E+00,-0.02,-0.052,-2.38E-09,-0.014
6.95E+00,-0.02,0.004,0.002,0.01
6.96E+00,-0.02,-0.044,0.002,-0.008
6.97E+00,-0.024,-4.77E-09,0.002,0.008
6.97E+00,-0.02,-0.048,-2.38E-09,-0.008
6.98E+00,-0.02,0.004,-2.38E-09,0.01
6.99E+00,-0.02,-0.04,0.002,-0.008
7.00E+00,-0.02,0.004,0.002,0.008
7.00E+00,-0.02,-0.048,0.002,-0.006
7.01E+00,-0.02,-4.77E-09,-2.38E-09,0.008
7.02E+00,-0.02,-0.048,-2.38E-09,-0.008
7.03E+00,-0.02,0.004,-2.38E-09,0.008
7.04E+00,-0.02,-0.044,-2.38E-09,-0.006
7.04E+00,-0.02,0.004,-2.38E-09,0.008
7.05E+00,-0.02,-0.052,0.002,-0.008
7.06E+00,-0.02,0.004,0.002,0.008
7.07E+00,-0.02,-0.04,-2.38E-09,-0.006
7.07E+00,-0.02,0.004,-2.38E-09,0.01
7.08E+00,-0.02,-0.048,-2.38E-09,-0.008
7.09E+00,-0.02,0.004,-2.38E-09,0.008
7.10E+00,-0.02,-0.048,0.002,-0.012
7.10E+00,-0.02,0.004,-2.38E-09,0.012
7.11E+00,-0.02,-0.048,-2.38E-09,-0.006
7.12E+00,-0.02,0.004,-0.002,0.008
7.13E+00,-0.02,-0.048,-2.38E-09,-0.01
7.14E+00,-0.016,0.008,-2.38E-09,0.01
7.14E+00,-0.02,-0.044,-2.38E-09,-0.008
7.15E+00,-0.016,0.008,0.002,0.008
7.16E+00,-0.016,-0.044,-2.38E-09,-0.008
7.17E+00,-0.016,0.008,-2.38E-09,0.006
7.17E+00,-0.016,-0.044,-2.38E-09,-0.008
7.18E+00,-0.016,0.004,-2.38E-09,0.006
7.19E+00,-0.016,-0.044,-2.38E-09,-0.008
7.20E+00,-0.016,0.008,-2.38E-09,0.006
7.20E+00,-0.016,-0.044,-2.38E-09,-0.008
7.21E+00,-0.016,0.008,-2.38E-09,0.008
7.22E+00,-0.016,-0.048,-2.38E-09,-0.008
7.23E+00,-0.016,0.008,-2.38E-09,0.006
7.24E+00,-0.016,-0.04,-2.38E-09,-0.008
7.24E+00,-0.016,0.008,0.002,0.008
7.25E+00,-0.016,-0.044,-2.38E-09,-0.01
7.26E+00,-0.016,0.004,-2.38E-09,0.012
7.27E+00,-0.016,-0.044,-2.38E-09,-0.012
7.27E+00,-0.016,0.008,-2.38E-09,0.008
7.28E+00,-0.016,-0.04,-2.38E-09,-0.008
7.29E+00,-0.016,0.008,-2.38E-09,0.008
7.30E+00,-0.016,-0.044,-2.38E-09,-0.008
7.30E+00,-0.016,0.008,-2.38E-09,0.01
7.31E+00,-0.016,-0.04,-2.38E-09,-0.008
7.32E+00,-0.016,0.012,-2.38E-09,0.008
7.33E+00,-0.012,-0.044,-2.38E-09,-0.008
7.33E+00,-0.016,0.008,-2.38E-09,0.006
7.34E+00,-0.016,-0.036,-2.38E-09,-0.008
7.35E+00,-0.012,0.008,-2.38E-09,0.008
7.36E+00,-0.012,-0.044,-2.38E-09,-0.008
7.37E+00,-0.016,0.008,-0.002,0.008
7.37E+00,-0.012,-0.036,-2.38E-09,-0.008
7.38E+00,-0.012,0.012,-2.38E-09,0.008
7.39E+00,-0.012,-0.044,0.002,-0.006
7.40E+00,-0.012,0.012,-2.38E-09,0.01
7.40E+00,-0.012,-0.04,-2.38E-09,-0.008
7.41E+00,-0.012,0.008,-2.38E-09,0.01
7.42E+00,-0.012,-0.036,-0.004,-0.008
7.43E+00,-0.012,0.012,-2.38E-09,0.01
7.43E+00,-0.012,-0.04,-2.38E-09,-0.008
7.44E+00,-0.012,0.012,-2.38E-09,0.01
7.45E+00,-0.012,-0.036,-2.38E-09,-0.008
7.46E+00,-0.012,0.012,-2.38E-09,0.01
7.47E+00,-0.012,-0.04,-0.002,-0.008
7.47E+00,-0.012,0.012,-2.38E-09,0.008
7.48E+00,-0.012,-0.036,-2.38E-09,-0.008
7.49E+00,-0.012,0.012,0.002,0.006
7.50E+00,-0.012,-0.04,-2.38E-09,-0.008
7.50E+00,-0.012,0.008,-2.38E-09,0.006
7.51E+00,-0.012,-0.04,-0.002,-0.01
7.52E+00,-0.012,0.012,-2.38E-09,0.008
7.53E+00,-0.012,-0.036,-2.38E-09,-0.008
7.53E+00,-0.012,0.012,-2.38E-09,0.008
7.54E+00,-0.012,-0.04,-2.38E-09,-0.008
7.55E+00,-0.012,0.016,-2.38E-09,0.006
7.56E+00,-0.008,-0.032,-2.38E-09,-0.008
7.57E+00,-0.012,0.016,-2.38E-09,0.008
7.57E+00,-0.008,-0.04,-2.38E-09,-0.016
7.58E+00,-0.008,0.016,-2.38E-09,0.012
7.59E+00,-0.008,-0.032,-2.38E-09,-0.008
7.60E+00,-0.008,0.016,-2.38E-09,0.008
7.60E+00,-0.008,-0.04,0.002,-0.008
7.61E+00,-0.008,0.012,-0.002,0.01
7.62E+00,-0.008,-0.036,-2.38E-09,-0.006
7.63E+00,-0.008,0.016,-2.38E-09,0.006
7.63E+00,-0.008,-0.036,0.002,-0.008
7.64E+00,-0.008,0.016,-2.38E-09,0.008
7.65E+00,-0.008,-0.036,-2.38E-09,-0.008
7.66E+00,-0.008,0.016,-0.002,0.008
7.67E+00,-0.008,-0.036,-2.38E-09,-0.008
7.67E+00,-0.008,0.016,-2.38E-09,0.008
7.68E+00,-0.008,-0.036,-2.38E-09,-0.006
7.69E+00,-0.008,0.016,-2.38E-09,0.006
7.70E+00,-0.008,-0.036,-2.38E-09,-0.008
7.70E+00,-0.008,0.016,-2.38E-09,0.008
7.71E+00,-0.008,-0.036,-2.38E-09,-0.008
7.72E+00,-0.008,0.016,-2.38E-09,0.008
7.73E+00,-0.008,-0.028,-2.38E-09,-0.01
7.73E+00,-0.008,0.016,-2.38E-09,0.01
7.74E+00,-0.008,-0.036,-2.38E-09,-0.008
7.75E+00,-0.004,0.016,-2.38E-09,0.008
7.76E+00,-0.008,-0.028,-0.002,-0.008
7.77E+00,-0.004,0.016,-0.002,0.006
7.77E+00,-0.004,-0.036,-2.38E-09,-0.008
7.78E+00,-0.004,0.02,0.002,0.01
7.79E+00,-0.004,-0.032,-2.38E-09,-0.008
7.80E+00,-0.004,0.02,-2.38E-09,0.006
7.80E+00,-0.004,-0.028,-2.38E-09,-0.008
7.81E+00,-0.004,0.02,-0.002,0.006
7.82E+00,-0.004,-0.032,-2.38E-09,-0.008
7.83E+00,-0.004,0.016,-2.38E-09,0.006
7.83E+00,-0.004,-0.028,-2.38E-09,-0.008
7.84E+00,-0.004,0.02,-2.38E-09,0.006
7.85E+00,-0.004,-0.036,-2.38E-09,-0.008
7.86E+00,-0.004,0.02,-0.002,0.008
7.86E+00,-0.004,-0.028,-2.38E-09,-0.008
7.87E+00,-0.004,0.02,-2.38E-09,0.008
7.88E+00,-0.004,-0.032,-2.38E-09,-0.008
7.89E+00,-0.004,0.02,-2.38E-09,0.006
7.90E+00,-0.004,-0.032,-2.38E-09,-0.012
7.90E+00,-0.004,0.02,-0.002,0.01
7.91E+00,-0.004,-0.028,-0.002,-0.008
7.92E+00,-0.004,0.02,-2.38E-09,0.008
7.93E+00,-0.004,-0.032,-2.38E-09,-0.008
7.93E+00,-0.004,0.02,-2.38E-09,0.01
7.94E+00,-0.004,-0.024,-2.38E-09,-0.008
7.95E+00,-0.004,0.02,-2.38E-09,0.006
7.96E+00,-0.004,-0.032,-0.002,-0.008
7.96E+00,-0.004,0.02,-2.38E-09,0.008
7.97E+00,-0.004,-0.024,-2.38E-09,-0.008
7.98E+00,-0.004,0.024,-2.38E-09,0.006
7.99E+00,-0.004,-0.028,-2.38E-09,-0.008
8.00E+00,-0.004,0.024,-2.38E-09,0.006
8.00E+00,-4.77E-09,-0.032,-0.002,-0.008
8.01E+00,-4.77E-09,0.024,-0.002,0.006
8.02E+00,-4.77E-09,-0.028,-2.38E-09,-0.008
8.03E+00,-4.77E-09,0.02,0.002,0.008
8.03E+00,-4.77E-09,-0.032,0.002,-0.008
8.04E+00,-4.77E-09,0.024,-2.38E-09,0.008
8.05E+00,-4.77E-09,-0.024,-0.002,-0.01
8.06E+00,-4.77E-09,0.024,-2.38E-09,0.012
8.06E+00,-4.77E-09,-0.028,-2.38E-09,-0.008
8.07E+00,-4.77E-09,0.024,-2.38E-09,0.008
8.08E+00,-4.77E-09,-0.02,-2.38E-09,-0.008
8.09E+00,-4.77E-09,0.024,-2.38E-09,0.01
8.10E+00,-4.77E-09,-0.028,-2.38E-09,-0.008
8.10E+00,-4.77E-09,0.024,-2.38E-09,0.008
8.11E+00,-4.77E-09,-0.024,-2.38E-09,-0.008
8.12E+00,-4.77E-09,0.024,-2.38E-09,0.006
8.13E+00,-4.77E-09,-0.028,-2.38E-09,-0.008
8.13E+00,-4.77E-09,0.024,-2.38E-09,0.008
8.14E+00,-4.77E-09,-0.028,-2.38E-09,-0.01
8.15E+00,-4.77E-09,0.024,-0.002,0.006
8.16E+00,-4.77E-09,-0.024,-2.38E-09,-0.008
8.16E+00,-4.77E-09,0.024,-2.38E-09,0.008
8.17E+00,-4.77E-09,-0.028,0.002,-0.008
8.18E+00,-4.77E-09,0.024,-2.38E-09,0.006
8.19E+00,-4.77E-09,-0.02,-2.38E-09,-0.008
8.20E+00,-4.77E-09,0.028,-0.002,0.01
8.20E+00,-4.77E-09,-0.028,-2.38E-09,-0.012
8.21E+00,-4.77E-09,0.028,-2.38E-09,0.012
8.22E+00,0.004,-0.02,-2.38E-09,-0.018
8.23E+00,-4.77E-09,0.028,-2.38E-09,0.01
8.23E+00,0.004,-0.024,-2.38E-09,-0.008
8.24E+00,0.004,0.028,-0.002,0.008
8.25E+00,0.004,-0.02,-2.38E-09,-0.008
8.26E+00,0.004,0.028,-2.38E-09,0.01
8.26E+00,0.004,-0.024,-2.38E-09,-0.008
8.27E+00,0.004,0.028,-2.38E-09,0.006
8.28E+00,0.004,-0.024,-2.38E-09,-0.01
8.29E+00,0.004,0.028,-2.38E-09,0.006
