Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-6.39E+00,-0.064,-0.024,-0.19,0.03
-6.38E+00,-0.064,-0.116,-0.19,-0.39
-6.37E+00,-0.064,-0.016,-0.19,0.03
-6.37E+00,-0.064,-0.12,-0.19,-0.39
-6.36E+00,-0.064,-0.02,-0.19,0.03
-6.35E+00,-0.064,-0.112,-0.19,-0.37
-6.34E+00,-0.064,-0.016,-0.19,0.03
-6.34E+00,-0.064,-0.116,-0.19,-0.37
-6.33E+00,-0.064,-0.02,-0.19,0.03
-6.32E+00,-0.064,-0.108,-0.19,-0.37
-6.31E+00,-0.064,-0.012,-0.19,0.03
-6.31E+00,-0.064,-0.116,-0.19,-0.39
-6.30E+00,-0.064,-0.02,-0.19,0.03
-6.29E+00,-0.064,-0.112,-0.19,-0.39
-6.28E+00,-0.064,-0.012,-0.19,0.03
-6.28E+00,-0.064,-0.112,-0.19,-0.39
-6.27E+00,-0.064,-0.016,-0.19,0.03
-6.26E+00,-0.064,-0.116,-0.19,-0.39
-6.25E+00,-0.064,-0.012,-0.19,0.03
-6.24E+00,-0.064,-0.108,-0.19,-0.39
-6.24E+00,-0.064,-0.012,-0.19,0.03
-6.23E+00,-0.064,-0.116,-0.17,-0.37
-6.22E+00,-0.064,-0.02,-0.19,0.03
-6.21E+00,-0.064,-0.112,-0.17,-0.37
-6.21E+00,-0.064,-0.012,-0.19,0.03
-6.20E+00,-0.064,-0.116,-0.17,-0.37
-6.19E+00,-0.064,-0.02,-0.19,0.03
-6.18E+00,-0.064,-0.116,-0.17,-0.37
-6.18E+00,-0.064,-0.012,-0.19,0.03
-6.17E+00,-0.064,-0.112,-0.17,-0.37
-6.16E+00,-0.064,-0.024,-0.17,0.03
-6.15E+00,-0.064,-0.116,-0.17,-0.37
-6.14E+00,-0.064,-0.012,-0.17,0.03
-6.14E+00,-0.064,-0.112,-0.17,-0.37
-6.13E+00,-0.064,-0.016,-0.17,0.03
-6.12E+00,-0.064,-0.116,-0.17,-0.37
-6.11E+00,-0.064,-0.02,-0.17,0.03
-6.11E+00,-0.064,-0.112,-0.17,-0.39
-6.10E+00,-0.064,-0.012,-0.17,0.03
-6.09E+00,-0.064,-0.116,-0.17,-0.37
-6.08E+00,-0.064,-0.02,-0.17,0.03
-6.08E+00,-0.064,-0.112,-0.17,-0.37
-6.07E+00,-0.064,-0.012,-0.17,0.03
-6.06E+00,-0.064,-0.116,-0.17,-0.37
-6.05E+00,-0.064,-0.02,-0.17,0.03
-6.04E+00,-0.064,-0.112,-0.17,-0.37
-6.04E+00,-0.064,-0.02,-0.17,0.03
-6.03E+00,-0.064,-0.112,-0.17,-0.37
-6.02E+00,-0.064,-0.012,-0.17,0.03
-6.01E+00,-0.06,-0.112,-0.17,-0.37
-6.01E+00,-0.06,-0.02,-0.17,0.03
-6.00E+00,-0.06,-0.108,-0.17,-0.37
-5.99E+00,-0.06,-0.012,-0.17,0.03
-5.98E+00,-0.06,-0.116,-0.17,-0.37
-5.98E+00,-0.06,-0.02,-0.17,0.03
-5.97E+00,-0.06,-0.108,-0.17,-0.37
-5.96E+00,-0.06,-0.012,-0.17,0.03
-5.95E+00,-0.06,-0.112,-0.17,-0.37
-5.94E+00,-0.06,-0.02,-0.17,0.03
-5.94E+00,-0.06,-0.108,-0.17,-0.37
-5.93E+00,-0.06,-0.012,-0.17,0.03
-5.92E+00,-0.06,-0.116,-0.17,-0.37
-5.91E+00,-0.06,-0.012,-0.17,0.03
-5.91E+00,-0.06,-0.108,-0.17,-0.37
-5.90E+00,-0.06,-0.012,-0.17,0.03
-5.89E+00,-0.06,-0.108,-0.17,-0.37
-5.88E+00,-0.06,-0.012,-0.17,0.03
-5.88E+00,-0.06,-0.116,-0.17,-0.37
-5.87E+00,-0.06,-0.016,-0.17,0.03
-5.86E+00,-0.06,-0.108,-0.17,-0.37
-5.85E+00,-0.06,-0.008,-0.17,0.03
-5.84E+00,-0.06,-0.112,-0.17,-0.37
-5.84E+00,-0.06,-0.016,-0.17,0.03
-5.83E+00,-0.06,-0.108,-0.17,-0.37
-5.82E+00,-0.06,-0.008,-0.17,0.03
-5.81E+00,-0.06,-0.108,-0.17,-0.37
-5.81E+00,-0.06,-0.02,-0.17,0.03
-5.80E+00,-0.06,-0.112,-0.17,-0.37
-5.79E+00,-0.06,-0.008,-0.17,0.03
-5.78E+00,-0.06,-0.112,-0.17,-0.37
-5.78E+00,-0.06,-0.016,-0.17,0.03
-5.77E+00,-0.06,-0.116,-0.17,-0.37
-5.76E+00,-0.06,-0.008,-0.17,0.03
-5.75E+00,-0.06,-0.108,-0.17,-0.37
-5.75E+00,-0.06,-0.012,-0.17,0.03
-5.74E+00,-0.06,-0.112,-0.17,-0.37
-5.73E+00,-0.06,-0.012,-0.17,0.03
-5.72E+00,-0.06,-0.108,-0.17,-0.37
-5.71E+00,-0.06,-0.008,-0.17,0.03
-5.71E+00,-0.06,-0.112,-0.17,-0.37
-5.70E+00,-0.06,-0.016,-0.17,0.03
-5.69E+00,-0.06,-0.108,-0.17,-0.37
-5.68E+00,-0.06,-0.008,-0.17,0.03
-5.68E+00,-0.06,-0.112,-0.17,-0.37
-5.67E+00,-0.06,-0.016,-0.17,0.03
-5.66E+00,-0.06,-0.112,-0.17,-0.37
-5.65E+00,-0.06,-0.008,-0.17,0.03
-5.65E+00,-0.06,-0.108,-0.17,-0.37
-5.64E+00,-0.06,-0.02,-0.17,0.03
-5.63E+00,-0.06,-0.112,-0.17,-0.37
-5.62E+00,-0.06,-0.016,-0.17,0.03
-5.61E+00,-0.06,-0.108,-0.17,-0.37
-5.61E+00,-0.06,-0.008,-0.17,0.03
-5.60E+00,-0.06,-0.112,-0.17,-0.37
-5.59E+00,-0.06,-0.016,-0.17,0.03
-5.58E+00,-0.06,-0.104,-0.17,-0.37
-5.58E+00,-0.06,-0.008,-0.17,0.03
-5.57E+00,-0.06,-0.112,-0.17,-0.37
-5.56E+00,-0.06,-0.016,-0.17,0.03
-5.55E+00,-0.06,-0.104,-0.17,-0.37
-5.55E+00,-0.06,-0.008,-0.17,0.03
-5.54E+00,-0.056,-0.112,-0.17,-0.37
-5.53E+00,-0.056,-0.008,-0.17,0.03
-5.52E+00,-0.056,-0.104,-0.17,-0.37
-5.51E+00,-0.056,-0.016,-0.17,0.03
-5.51E+00,-0.056,-0.112,-0.17,-0.37
-5.50E+00,-0.056,-0.008,-0.17,0.03
-5.49E+00,-0.056,-0.112,-0.17,-0.37
-5.48E+00,-0.056,-0.016,-0.17,0.03
-5.48E+00,-0.056,-0.108,-0.17,-0.37
-5.47E+00,-0.056,-0.008,-0.17,0.03
-5.46E+00,-0.056,-0.112,-0.17,-0.37
-5.45E+00,-0.056,-0.012,-0.17,0.03
-5.45E+00,-0.056,-0.104,-0.17,-0.37
-5.44E+00,-0.056,-0.004,-0.17,0.03
-5.43E+00,-0.056,-0.112,-0.17,-0.37
-5.42E+00,-0.056,-0.012,-0.17,0.03
-5.41E+00,-0.056,-0.108,-0.17,-0.37
-5.41E+00,-0.056,-0.004,-0.17,0.03
-5.40E+00,-0.056,-0.108,-0.17,-0.37
-5.39E+00,-0.056,-0.008,-0.17,0.03
-5.38E+00,-0.056,-0.112,-0.17,-0.37
-5.38E+00,-0.056,-0.008,-0.17,0.03
-5.37E+00,-0.056,-0.108,-0.17,-0.37
-5.36E+00,-0.056,-0.008,-0.17,0.03
-5.35E+00,-0.056,-0.112,-0.17,-0.37
-5.35E+00,-0.056,-0.016,-0.17,0.03
-5.34E+00,-0.056,-0.104,-0.17,-0.37
-5.33E+00,-0.056,-0.004,-0.17,0.03
-5.32E+00,-0.056,-0.108,-0.17,-0.37
-5.31E+00,-0.056,-0.016,-0.17,0.03
-5.31E+00,-0.056,-0.108,-0.17,-0.37
-5.30E+00,-0.056,-0.004,-0.17,0.03
-5.29E+00,-0.056,-0.108,-0.17,-0.37
-5.28E+00,-0.056,-0.016,-0.17,0.03
-5.28E+00,-0.056,-0.108,-0.17,-0.37
-5.27E+00,-0.056,-0.008,-0.17,0.03
-5.26E+00,-0.056,-0.104,-0.17,-0.37
-5.25E+00,-0.056,-0.016,-0.17,0.03
-5.25E+00,-0.056,-0.108,-0.17,-0.37
-5.24E+00,-0.056,-0.012,-0.17,0.03
-5.23E+00,-0.056,-0.104,-0.17,-0.37
-5.22E+00,-0.056,-0.004,-0.17,0.03
-5.22E+00,-0.056,-0.108,-0.17,-0.37
-5.21E+00,-0.056,-0.012,-0.17,0.03
-5.20E+00,-0.056,-0.104,-0.17,-0.37
-5.19E+00,-0.056,-0.004,-0.17,0.03
-5.18E+00,-0.056,-0.112,-0.17,-0.37
-5.18E+00,-0.056,-0.012,-0.17,0.03
-5.17E+00,-0.056,-0.1,-0.17,-0.37
-5.16E+00,-0.056,-0.012,-0.17,0.03
-5.15E+00,-0.056,-0.108,-0.17,-0.37
-5.15E+00,-0.056,-0.004,-0.17,0.03
-5.14E+00,-0.056,-0.108,-0.17,-0.37
-5.13E+00,-0.056,-0.012,-0.17,0.03
-5.12E+00,-0.056,-0.108,-0.17,-0.37
-5.12E+00,-0.056,-0.004,-0.17,0.03
-5.11E+00,-0.056,-0.112,-0.17,-0.37
-5.10E+00,-0.056,-0.012,-0.17,0.03
-5.09E+00,-0.056,-0.104,-0.17,-0.37
-5.08E+00,-0.056,-0.004,-0.17,0.03
-5.08E+00,-0.056,-0.104,-0.17,-0.37
-5.07E+00,-0.056,-0.012,-0.17,0.03
-5.06E+00,-0.056,-0.1,-0.17,-0.37
-5.05E+00,-0.056,-0.004,-0.17,0.05
-5.05E+00,-0.056,-0.108,-0.17,-0.37
-5.04E+00,-0.056,-0.008,-0.17,0.03
-5.03E+00,-0.056,-0.104,-0.17,-0.37
-5.02E+00,-0.056,-0.004,-0.17,0.05
-5.02E+00,-0.056,-0.108,-0.17,-0.37
-5.01E+00,-0.056,2.86E-09,-0.17,0.03
-5.00E+00,-0.056,-0.104,-0.17,-0.37
-4.99E+00,-0.052,-0.008,-0.17,0.03
-4.98E+00,-0.052,-0.104,-0.17,-0.37
-4.98E+00,-0.052,-0.004,-0.17,0.03
-4.97E+00,-0.052,-0.108,-0.17,-0.37
-4.96E+00,-0.052,-0.012,-0.17,0.03
-4.95E+00,-0.052,-0.1,-0.17,-0.37
-4.95E+00,-0.052,-0.004,-0.17,0.03
-4.94E+00,-0.052,-0.108,-0.17,-0.37
-4.93E+00,-0.052,-0.012,-0.17,0.03
-4.92E+00,-0.052,-0.1,-0.17,-0.37
-4.92E+00,-0.052,2.86E-09,-0.17,0.03
-4.91E+00,-0.052,-0.1,-0.17,-0.37
-4.90E+00,-0.052,-0.016,-0.17,0.03
-4.89E+00,-0.052,-0.108,-0.17,-0.37
-4.88E+00,-0.052,-0.004,-0.17,0.05
-4.88E+00,-0.052,-0.1,-0.17,-0.37
-4.87E+00,-0.052,-0.008,-0.17,0.05
-4.86E+00,-0.052,-0.108,-0.15,-0.37
-4.85E+00,-0.052,-0.004,-0.17,0.05
-4.85E+00,-0.052,-0.1,-0.15,-0.35
-4.84E+00,-0.052,-0.004,-0.17,0.05
-4.83E+00,-0.052,-0.108,-0.15,-0.35
-4.82E+00,-0.052,-0.008,-0.17,0.05
-4.82E+00,-0.052,-0.1,-0.17,-0.37
-4.81E+00,-0.052,-0.004,-0.17,0.05
-4.80E+00,-0.052,-0.108,-0.17,-0.37
-4.79E+00,-0.052,-0.012,-0.17,0.05
-4.78E+00,-0.052,-0.104,-0.17,-0.37
-4.78E+00,-0.052,-0.004,-0.17,0.05
-4.77E+00,-0.052,-0.104,-0.17,-0.37
-4.76E+00,-0.052,-0.012,-0.17,0.05
-4.75E+00,-0.052,-0.108,-0.17,-0.35
-4.75E+00,-0.052,-0.008,-0.15,0.05
-4.74E+00,-0.052,-0.1,-0.15,-0.35
-4.73E+00,-0.052,2.86E-09,-0.15,0.05
-4.72E+00,-0.052,-0.108,-0.15,-0.35
-4.72E+00,-0.052,-0.008,-0.15,0.05
-4.71E+00,-0.052,-0.1,-0.15,-0.35
-4.70E+00,-0.052,-0.004,-0.15,0.05
-4.69E+00,-0.052,-0.104,-0.15,-0.35
-4.69E+00,-0.052,-0.008,-0.15,0.07
-4.68E+00,-0.052,-0.1,-0.15,-0.35
-4.67E+00,-0.052,2.86E-09,-0.15,0.07
-4.66E+00,-0.052,-0.104,-0.15,-0.35
-4.65E+00,-0.052,-0.004,-0.13,0.07
-4.65E+00,-0.052,-0.1,-0.13,-0.33
-4.64E+00,-0.052,-0.004,-0.13,0.07
-4.63E+00,-0.052,-0.104,-0.11,-0.31
-4.62E+00,-0.052,2.86E-09,-0.11,0.09
-4.62E+00,-0.052,-0.104,-0.11,-0.29
-4.61E+00,-0.052,-0.008,-0.09,0.09
-4.60E+00,-0.052,-0.096,-0.09,-0.27
-4.59E+00,-0.052,2.86E-09,-0.07,0.13
-4.59E+00,-0.052,-0.104,-0.07,-0.29
-4.58E+00,-0.052,-0.012,-0.07,0.13
-4.57E+00,-0.052,-0.096,-0.09,-0.29
-4.56E+00,-0.052,2.86E-09,-0.09,0.13
-4.55E+00,-0.052,-0.104,-0.09,-0.29
-4.55E+00,-0.052,-0.008,-0.09,0.11
-4.54E+00,-0.052,-0.096,-0.11,-0.29
-4.53E+00,-0.052,2.86E-09,-0.11,0.11
-4.52E+00,-0.052,-0.096,-0.11,-0.31
-4.52E+00,-0.052,-0.008,-0.11,0.09
-4.51E+00,-0.052,-0.104,-0.13,-0.31
-4.50E+00,-0.052,2.86E-09,-0.13,0.09
-4.49E+00,-0.052,-0.096,-0.13,-0.33
-4.49E+00,-0.052,-0.004,-0.15,0.07
-4.48E+00,-0.052,-0.104,-0.15,-0.35
-4.47E+00,-0.052,-0.004,-0.17,0.05
-4.46E+00,-0.048,-0.096,-0.17,-0.37
-4.45E+00,-0.048,2.86E-09,-0.19,0.03
-4.45E+00,-0.048,-0.104,-0.19,-0.39
-4.44E+00,-0.048,-0.008,-0.19,0.03
-4.43E+00,-0.048,-0.1,-0.19,-0.39
-4.42E+00,-0.048,2.86E-09,-0.19,0.01
-4.42E+00,-0.048,-0.104,-0.19,-0.41
-4.41E+00,-0.048,-0.008,-0.19,0.01
-4.40E+00,-0.048,-0.104,-0.19,-0.39
-4.39E+00,-0.048,2.86E-09,-0.19,0.01
-4.39E+00,-0.048,-0.096,-0.19,-0.39
-4.38E+00,-0.048,-0.008,-0.19,0.01
-4.37E+00,-0.048,-0.104,-0.19,-0.39
-4.36E+00,-0.048,-0.004,-0.19,0.01
-4.35E+00,-0.048,-0.1,-0.19,-0.37
-4.35E+00,-0.048,2.86E-09,-0.19,0.03
-4.34E+00,-0.048,-0.104,-0.19,-0.39
-4.33E+00,-0.048,-0.008,-0.19,0.03
-4.32E+00,-0.048,-0.1,-0.19,-0.39
-4.32E+00,-0.048,2.86E-09,-0.19,0.03
-4.31E+00,-0.048,-0.104,-0.19,-0.39
-4.30E+00,-0.048,-0.008,-0.19,0.03
-4.29E+00,-0.048,-0.096,-0.19,-0.39
-4.29E+00,-0.048,2.86E-09,-0.19,0.01
-4.28E+00,-0.048,-0.104,-0.19,-0.39
-4.27E+00,-0.048,-0.004,-0.19,0.03
-4.26E+00,-0.048,-0.096,-0.19,-0.39
-4.26E+00,-0.048,-0.008,-0.19,0.01
-4.25E+00,-0.048,-0.1,-0.19,-0.39
-4.24E+00,-0.048,0.004,-0.19,0.03
-4.23E+00,-0.048,-0.104,-0.19,-0.39
-4.22E+00,-0.048,-0.008,-0.19,0.03
-4.22E+00,-0.048,-0.096,-0.19,-0.39
-4.21E+00,-0.048,0.004,-0.19,0.03
-4.20E+00,-0.048,-0.1,-0.19,-0.39
-4.19E+00,-0.048,-0.004,-0.19,0.03
-4.19E+00,-0.048,-0.096,-0.19,-0.39
-4.18E+00,-0.048,0.004,-0.19,0.03
-4.17E+00,-0.048,-0.1,-0.19,-0.39
-4.16E+00,-0.048,-0.004,-0.19,0.03
-4.16E+00,-0.048,-0.096,-0.19,-0.37
-4.15E+00,-0.048,2.86E-09,-0.19,0.03
-4.14E+00,-0.048,-0.1,-0.19,-0.39
-4.13E+00,-0.048,2.86E-09,-0.19,0.03
-4.12E+00,-0.048,-0.096,-0.19,-0.39
-4.12E+00,-0.048,2.86E-09,-0.19,0.03
-4.11E+00,-0.048,-0.096,-0.19,-0.39
-4.10E+00,-0.048,0.004,-0.19,0.03
-4.09E+00,-0.048,-0.1,-0.19,-0.39
-4.09E+00,-0.048,-0.004,-0.19,0.03
-4.08E+00,-0.048,-0.092,-0.19,-0.39
-4.07E+00,-0.048,0.004,-0.19,0.03
-4.06E+00,-0.048,-0.1,-0.19,-0.37
-4.06E+00,-0.048,-0.004,-0.19,0.03
-4.05E+00,-0.048,-0.092,-0.17,-0.37
-4.04E+00,-0.048,0.004,-0.17,0.03
-4.03E+00,-0.048,-0.096,-0.17,-0.37
-4.02E+00,-0.048,-0.008,-0.17,0.03
-4.02E+00,-0.048,-0.1,-0.17,-0.37
-4.01E+00,-0.048,0.004,-0.17,0.03
-4.00E+00,-0.048,-0.096,-0.17,-0.37
-3.99E+00,-0.048,-0.004,-0.17,0.03
-3.99E+00,-0.048,-0.1,-0.17,-0.37
-3.98E+00,-0.048,0.004,-0.17,0.03
-3.97E+00,-0.048,-0.096,-0.17,-0.37
-3.96E+00,-0.048,0.004,-0.17,0.03
-3.96E+00,-0.048,-0.1,-0.17,-0.37
-3.95E+00,-0.048,-0.004,-0.17,0.03
-3.94E+00,-0.044,-0.096,-0.17,-0.37
-3.93E+00,-0.044,0.008,-0.15,0.05
-3.92E+00,-0.044,-0.1,-0.15,-0.35
-3.92E+00,-0.044,2.86E-09,-0.15,0.05
-3.91E+00,-0.044,-0.092,-0.15,-0.35
-3.90E+00,-0.044,0.004,-0.15,0.05
-3.89E+00,-0.044,-0.1,-0.15,-0.35
-3.89E+00,-0.044,-0.004,-0.15,0.05
-3.88E+00,-0.044,-0.1,-0.15,-0.35
-3.87E+00,-0.044,-0.004,-0.15,0.05
-3.86E+00,-0.044,-0.092,-0.15,-0.35
-3.86E+00,-0.044,0.004,-0.17,0.05
-3.85E+00,-0.044,-0.096,-0.17,-0.37
-3.84E+00,-0.044,2.86E-09,-0.17,0.05
-3.83E+00,-0.044,-0.092,-0.17,-0.37
-3.82E+00,-0.044,0.004,-0.17,0.03
-3.82E+00,-0.044,-0.1,-0.17,-0.37
-3.81E+00,-0.044,2.86E-09,-0.17,0.03
-3.80E+00,-0.044,-0.092,-0.17,-0.37
-3.79E+00,-0.044,0.008,-0.17,0.03
-3.79E+00,-0.044,-0.1,-0.17,-0.37
-3.78E+00,-0.044,0.004,-0.17,0.03
-3.77E+00,-0.044,-0.092,-0.17,-0.37
-3.76E+00,-0.044,0.004,-0.17,0.03
-3.76E+00,-0.044,-0.1,-0.17,-0.37
-3.75E+00,-0.044,0.004,-0.17,0.03
-3.74E+00,-0.044,-0.088,-0.17,-0.37
-3.73E+00,-0.044,-0.004,-0.17,0.05
-3.73E+00,-0.044,-0.092,-0.15,-0.37
-3.72E+00,-0.044,0.004,-0.15,0.05
-3.71E+00,-0.044,-0.1,-0.15,-0.35
-3.70E+00,-0.044,-0.004,-0.15,0.05
-3.69E+00,-0.044,-0.092,-0.15,-0.35
-3.69E+00,-0.044,0.004,-0.15,0.05
-3.68E+00,-0.044,-0.1,-0.15,-0.35
-3.67E+00,-0.044,2.86E-09,-0.15,0.05
-3.66E+00,-0.044,-0.092,-0.15,-0.35
-3.66E+00,-0.044,0.004,-0.15,0.05
-3.65E+00,-0.044,-0.092,-0.15,-0.35
-3.64E+00,-0.044,2.86E-09,-0.15,0.05
-3.63E+00,-0.044,-0.1,-0.15,-0.35
-3.63E+00,-0.044,0.008,-0.15,0.05
-3.62E+00,-0.044,-0.096,-0.15,-0.35
-3.61E+00,-0.044,0.004,-0.15,0.05
-3.60E+00,-0.044,-0.096,-0.15,-0.35
-3.59E+00,-0.044,0.004,-0.15,0.05
-3.59E+00,-0.044,-0.092,-0.15,-0.35
-3.58E+00,-0.044,0.008,-0.15,0.05
-3.57E+00,-0.044,-0.096,-0.17,-0.35
-3.56E+00,-0.044,2.86E-09,-0.17,0.05
-3.56E+00,-0.044,-0.092,-0.17,-0.37
-3.55E+00,-0.044,0.008,-0.17,0.05
-3.54E+00,-0.044,-0.092,-0.17,-0.35
-3.53E+00,-0.044,2.86E-09,-0.17,0.05
-3.53E+00,-0.044,-0.096,-0.17,-0.37
-3.52E+00,-0.044,0.008,-0.17,0.05
-3.51E+00,-0.044,-0.092,-0.17,-0.37
-3.50E+00,-0.044,2.86E-09,-0.17,0.03
-3.49E+00,-0.044,-0.096,-0.17,-0.37
-3.49E+00,-0.044,0.008,-0.17,0.03
-3.48E+00,-0.044,-0.088,-0.17,-0.37
-3.47E+00,-0.044,2.86E-09,-0.17,0.03
-3.46E+00,-0.044,-0.096,-0.17,-0.37
-3.46E+00,-0.044,2.86E-09,-0.17,0.03
-3.45E+00,-0.044,-0.088,-0.17,-0.37
-3.44E+00,-0.044,0.008,-0.17,0.03
-3.43E+00,-0.04,-0.096,-0.17,-0.37
-3.43E+00,-0.04,2.86E-09,-0.17,0.05
-3.42E+00,-0.04,-0.088,-0.17,-0.37
-3.41E+00,-0.04,0.008,-0.17,0.03
-3.40E+00,-0.04,-0.092,-0.17,-0.37
-3.39E+00,-0.04,2.86E-09,-0.17,0.03
-3.39E+00,-0.04,-0.088,-0.17,-0.37
-3.38E+00,-0.04,2.86E-09,-0.17,0.03
-3.37E+00,-0.04,-0.096,-0.17,-0.37
-3.36E+00,-0.04,0.008,-0.17,0.03
-3.36E+00,-0.04,-0.096,-0.17,-0.37
-3.35E+00,-0.04,2.86E-09,-0.17,0.03
-3.34E+00,-0.04,-0.096,-0.17,-0.37
-3.33E+00,-0.04,0.008,-0.17,0.05
-3.33E+00,-0.04,-0.096,-0.17,-0.37
-3.32E+00,-0.04,0.004,-0.17,0.05
-3.31E+00,-0.04,-0.088,-0.17,-0.37
-3.30E+00,-0.04,0.008,-0.17,0.05
-3.29E+00,-0.04,-0.096,-0.17,-0.37
-3.29E+00,-0.04,0.004,-0.17,0.05
-3.28E+00,-0.04,-0.088,-0.17,-0.35
-3.27E+00,-0.04,0.008,-0.17,0.05
-3.26E+00,-0.04,-0.096,-0.15,-0.35
-3.26E+00,-0.04,0.004,-0.17,0.05
-3.25E+00,-0.04,-0.088,-0.15,-0.35
-3.24E+00,-0.04,0.008,-0.15,0.05
-3.23E+00,-0.04,-0.088,-0.15,-0.35
-3.23E+00,-0.04,0.008,-0.15,0.05
-3.22E+00,-0.04,-0.096,-0.15,-0.35
-3.21E+00,-0.04,0.004,-0.15,0.05
-3.20E+00,-0.04,-0.088,-0.15,-0.35
-3.20E+00,-0.04,0.008,-0.15,0.05
-3.19E+00,-0.04,-0.092,-0.15,-0.35
-3.18E+00,-0.04,0.004,-0.15,0.05
-3.17E+00,-0.04,-0.088,-0.15,-0.35
-3.16E+00,-0.04,0.012,-0.15,0.07
-3.16E+00,-0.04,-0.092,-0.15,-0.35
-3.15E+00,-0.04,2.86E-09,-0.15,0.05
-3.14E+00,-0.04,-0.092,-0.15,-0.35
-3.13E+00,-0.04,0.008,-0.15,0.05
-3.13E+00,-0.04,-0.088,-0.15,-0.35
-3.12E+00,-0.04,2.86E-09,-0.15,0.05
-3.11E+00,-0.04,-0.092,-0.15,-0.35
-3.10E+00,-0.04,0.012,-0.15,0.05
-3.10E+00,-0.04,-0.088,-0.15,-0.35
-3.09E+00,-0.04,0.004,-0.15,0.05
-3.08E+00,-0.04,-0.092,-0.15,-0.35
-3.07E+00,-0.04,0.004,-0.15,0.05
-3.06E+00,-0.04,-0.088,-0.15,-0.35
-3.06E+00,-0.04,0.012,-0.15,0.05
-3.05E+00,-0.04,-0.092,-0.15,-0.35
-3.04E+00,-0.04,0.004,-0.15,0.05
-3.03E+00,-0.04,-0.088,-0.15,-0.35
-3.03E+00,-0.04,0.012,-0.15,0.05
-3.02E+00,-0.04,-0.092,-0.15,-0.35
-3.01E+00,-0.04,0.004,-0.15,0.05
-3.00E+00,-0.04,-0.092,-0.15,-0.35
-3.00E+00,-0.04,0.004,-0.15,0.07
-2.99E+00,-0.04,-0.088,-0.15,-0.35
-2.98E+00,-0.04,0.012,-0.15,0.07
-2.97E+00,-0.04,-0.092,-0.15,-0.35
-2.96E+00,-0.04,0.004,-0.15,0.07
-2.96E+00,-0.04,-0.088,-0.15,-0.35
-2.95E+00,-0.04,0.012,-0.15,0.05
-2.94E+00,-0.04,-0.092,-0.15,-0.35
-2.93E+00,-0.04,0.004,-0.15,0.07
-2.93E+00,-0.04,-0.088,-0.15,-0.35
-2.92E+00,-0.04,0.012,-0.15,0.05
-2.91E+00,-0.04,-0.092,-0.15,-0.35
-2.90E+00,-0.04,0.004,-0.15,0.07
-2.90E+00,-0.04,-0.084,-0.15,-0.35
-2.89E+00,-0.04,0.012,-0.15,0.05
-2.88E+00,-0.04,-0.092,-0.15,-0.35
-2.87E+00,-0.04,0.012,-0.15,0.05
-2.86E+00,-0.04,-0.088,-0.15,-0.35
-2.86E+00,-0.04,0.008,-0.15,0.05
-2.85E+00,-0.04,-0.092,-0.15,-0.35
-2.84E+00,-0.036,0.016,-0.15,0.05
-2.83E+00,-0.036,-0.088,-0.15,-0.35
-2.83E+00,-0.036,0.004,-0.15,0.07
-2.82E+00,-0.036,-0.084,-0.15,-0.35
-2.81E+00,-0.036,0.012,-0.15,0.05
-2.80E+00,-0.036,-0.092,-0.15,-0.35
-2.80E+00,-0.036,0.004,-0.15,0.07
-2.79E+00,-0.036,-0.088,-0.15,-0.35
-2.78E+00,-0.036,0.012,-0.15,0.05
-2.77E+00,-0.036,-0.092,-0.15,-0.35
-2.77E+00,-0.036,0.004,-0.15,0.07
-2.76E+00,-0.036,-0.084,-0.15,-0.35
-2.75E+00,-0.036,0.012,-0.15,0.07
-2.74E+00,-0.036,-0.084,-0.15,-0.35
-2.73E+00,-0.036,0.008,-0.15,0.07
-2.73E+00,-0.036,-0.088,-0.15,-0.35
-2.72E+00,-0.036,0.012,-0.15,0.07
-2.71E+00,-0.036,-0.084,-0.15,-0.35
-2.70E+00,-0.036,0.012,-0.15,0.07
-2.70E+00,-0.036,-0.092,-0.15,-0.35
-2.69E+00,-0.036,0.012,-0.15,0.07
-2.68E+00,-0.036,-0.084,-0.15,-0.35
-2.67E+00,-0.036,0.016,-0.15,0.07
-2.67E+00,-0.036,-0.092,-0.15,-0.33
-2.66E+00,-0.036,0.008,-0.15,0.07
-2.65E+00,-0.036,-0.088,-0.13,-0.33
-2.64E+00,-0.036,0.012,-0.13,0.07
-2.63E+00,-0.036,-0.088,-0.13,-0.33
-2.63E+00,-0.036,0.008,-0.13,0.07
-2.62E+00,-0.036,-0.088,-0.13,-0.33
-2.61E+00,-0.036,0.016,-0.13,0.07
-2.60E+00,-0.036,-0.08,-0.13,-0.33
-2.60E+00,-0.036,0.004,-0.13,0.07
-2.59E+00,-0.036,-0.088,-0.13,-0.33
-2.58E+00,-0.036,0.008,-0.13,0.07
-2.57E+00,-0.036,-0.088,-0.15,-0.33
-2.57E+00,-0.036,0.016,-0.15,0.07
-2.56E+00,-0.036,-0.092,-0.15,-0.33
